"station","date","pm10_kal","pm25_kal","rh","temp","wd","ws","pres","pm10","pm25","lat","lon"
"HLL_hl_device_293",2023-04-05 14:00:00,NA,NA,43.28,10.22,NA,NA,NA,NA,19.16,52.449,4.593
"HLL_hl_device_293",2023-04-05 15:00:00,NA,21.13,45.2,10.33,NA,NA,NA,NA,21.13,52.449,4.593
"HLL_hl_device_293",2023-04-05 16:00:00,NA,NA,45.45,10.73,NA,NA,NA,NA,22.9,52.449,4.593
"HLL_hl_device_293",2023-04-05 17:00:00,NA,25.75,44.61,11.35,NA,NA,NA,NA,25.75,52.449,4.593
"HLL_hl_device_293",2023-04-05 19:00:00,NA,NA,41.78,12.72,NA,NA,NA,NA,30.26,52.449,4.593
"HLL_hl_device_293",2023-04-05 20:00:00,NA,30.74,39.92,13.25,NA,NA,NA,NA,30.74,52.449,4.593
"HLL_hl_device_293",2023-04-05 21:00:00,NA,NA,49.3,9.82,NA,NA,NA,NA,33.52,52.449,4.593
"HLL_hl_device_293",2023-04-05 22:00:00,NA,NA,53.69,8.59,NA,NA,NA,NA,31.55,52.449,4.593
"HLL_hl_device_293",2023-04-05 23:00:00,NA,NA,55.01,7.93,NA,NA,NA,NA,34.57,52.449,4.593
"HLL_hl_device_293",2023-04-06,NA,NA,55.85,7.41,NA,NA,NA,NA,33.99,52.449,4.593
"HLL_hl_device_293",2023-04-06 01:00:00,NA,36.13,57.83,7.08,NA,NA,NA,NA,36.13,52.449,4.593
"HLL_hl_device_293",2023-04-06 02:00:00,NA,41.75,62.25,6.76,NA,NA,NA,NA,41.75,52.449,4.593
"HLL_hl_device_293",2023-04-06 03:00:00,NA,39.48,60.87,6.71,NA,NA,NA,NA,39.48,52.449,4.593
"HLL_hl_device_293",2023-04-06 05:00:00,NA,25.16,54.44,6.56,NA,NA,NA,NA,25.16,52.449,4.593
"HLL_hl_device_293",2023-04-06 06:00:00,NA,25.2,55.12,6.4,NA,NA,NA,NA,25.2,52.449,4.593
"HLL_hl_device_293",2023-04-06 07:00:00,NA,NA,56.59,6.55,NA,NA,NA,NA,26.61,52.449,4.593
"HLL_hl_device_293",2023-04-06 08:00:00,NA,31.29,59.1,6.53,NA,NA,NA,NA,31.29,52.449,4.593
"HLL_hl_device_293",2023-04-06 09:00:00,NA,36.87,62.55,7.2,NA,NA,NA,NA,36.87,52.449,4.593
"HLL_hl_device_293",2023-04-06 10:00:00,NA,45.99,65.25,7.76,NA,NA,NA,NA,45.99,52.449,4.593
"HLL_hl_device_293",2023-04-06 11:00:00,NA,NA,67.5,8.81,NA,NA,NA,NA,42.42,52.449,4.593
"HLL_hl_device_293",2023-04-06 12:00:00,NA,NA,72.33,9.12,NA,NA,NA,NA,41.56,52.449,4.593
"HLL_hl_device_293",2023-04-06 13:00:00,NA,NA,74.98,9.09,NA,NA,NA,NA,22.14,52.449,4.593
"HLL_hl_device_293",2023-04-06 14:00:00,NA,20.52,81.5,8.99,NA,NA,NA,NA,20.52,52.449,4.593
"HLL_hl_device_293",2023-04-06 15:00:00,NA,NA,84.22,8.74,NA,NA,NA,NA,21.05,52.449,4.593
"HLL_hl_device_293",2023-04-06 16:00:00,NA,NA,86.55,8.65,NA,NA,NA,NA,20.7,52.449,4.593
"HLL_hl_device_293",2023-04-06 17:00:00,NA,19.09,88.49,8.45,NA,NA,NA,NA,19.09,52.449,4.593
"HLL_hl_device_293",2023-04-06 18:00:00,NA,NA,89.87,8.51,NA,NA,NA,NA,17.02,52.449,4.593
"HLL_hl_device_293",2023-04-06 19:00:00,NA,18.19,90.86,8.68,NA,NA,NA,NA,18.19,52.449,4.593
"HLL_hl_device_293",2023-04-06 20:00:00,NA,19.75,91.67,8.85,NA,NA,NA,NA,19.75,52.449,4.593
"HLL_hl_device_293",2023-04-06 21:00:00,NA,NA,91.99,9.25,NA,NA,NA,NA,23.07,52.449,4.593
"HLL_hl_device_293",2023-04-06 22:00:00,NA,NA,91.9,9.21,NA,NA,NA,NA,8.2,52.449,4.593
"HLL_hl_device_293",2023-04-06 23:00:00,NA,NA,91.96,8.81,NA,NA,NA,NA,6.52,52.449,4.593
"HLL_hl_device_293",2023-04-07,NA,NA,91.71,8.49,NA,NA,NA,NA,6.32,52.449,4.593
"HLL_hl_device_293",2023-04-07 01:00:00,NA,NA,91.05,8.37,NA,NA,NA,NA,5.57,52.449,4.593
"HLL_hl_device_293",2023-04-07 02:00:00,NA,NA,90.77,8.48,NA,NA,NA,NA,6.31,52.449,4.593
"HLL_hl_device_293",2023-04-07 03:00:00,NA,NA,90.06,8.49,NA,NA,NA,NA,6.08,52.449,4.593
"HLL_hl_device_293",2023-04-07 04:00:00,NA,NA,90.67,8.46,NA,NA,NA,NA,6.55,52.449,4.593
"HLL_hl_device_293",2023-04-07 05:00:00,NA,5.72,89.75,8.44,NA,NA,NA,NA,5.72,52.449,4.593
"HLL_hl_device_293",2023-04-07 06:00:00,NA,4.67,87.96,8.41,NA,NA,NA,NA,4.67,52.449,4.593
"HLL_hl_device_293",2023-04-07 07:00:00,NA,4.22,87.62,8.42,NA,NA,NA,NA,4.22,52.449,4.593
"HLL_hl_device_293",2023-04-07 08:00:00,NA,4.27,87.92,8.34,NA,NA,NA,NA,4.27,52.449,4.593
"HLL_hl_device_293",2023-04-07 09:00:00,NA,3.7,83.14,8.38,NA,NA,NA,NA,3.7,52.449,4.593
"HLL_hl_device_293",2023-04-07 10:00:00,NA,NA,82.91,8.68,NA,NA,NA,NA,4.41,52.449,4.593
"HLL_hl_device_293",2023-04-07 11:00:00,NA,4.76,83.48,8.85,NA,NA,NA,NA,4.76,52.449,4.593
"HLL_hl_device_293",2023-04-07 12:00:00,NA,5.11,83.4,9.25,NA,NA,NA,NA,5.11,52.449,4.593
"HLL_hl_device_293",2023-04-07 13:00:00,NA,NA,83.65,9.31,NA,NA,NA,NA,5.93,52.449,4.593
"HLL_hl_device_293",2023-04-07 14:00:00,NA,NA,85.82,9.02,NA,NA,NA,NA,7.94,52.449,4.593
"HLL_hl_device_293",2023-04-07 15:00:00,NA,NA,85.36,9.34,NA,NA,NA,NA,7.68,52.449,4.593
"HLL_hl_device_293",2023-04-07 16:00:00,NA,5.38,84.57,9.3,NA,NA,NA,NA,5.38,52.449,4.593
"HLL_hl_device_293",2023-04-07 17:00:00,NA,5.61,84.89,9.33,NA,NA,NA,NA,5.61,52.449,4.593
"HLL_hl_device_293",2023-04-07 18:00:00,NA,13.36,85.5,9.39,NA,NA,NA,NA,13.36,52.449,4.593
"HLL_hl_device_293",2023-04-07 19:00:00,NA,23.86,86.7,9.16,NA,NA,NA,NA,23.86,52.449,4.593
"HLL_hl_device_293",2023-04-07 20:00:00,NA,25.64,87.39,9.1,NA,NA,NA,NA,25.64,52.449,4.593
"HLL_hl_device_293",2023-04-07 21:00:00,NA,30.3,88.29,8.99,NA,NA,NA,NA,30.3,52.449,4.593
"HLL_hl_device_293",2023-04-07 22:00:00,NA,NA,88.7,8.98,NA,NA,NA,NA,30.54,52.449,4.593
"HLL_hl_device_293",2023-04-07 23:00:00,NA,25.34,88.28,8.96,NA,NA,NA,NA,25.34,52.449,4.593
"HLL_hl_device_293",2023-04-08,NA,21.5,88.05,8.9,NA,NA,NA,NA,21.5,52.449,4.593
"HLL_hl_device_293",2023-04-08 01:00:00,NA,NA,88.1,9.03,NA,NA,NA,NA,30.12,52.449,4.593
"HLL_hl_device_293",2023-04-08 02:00:00,NA,31.73,87.15,9.13,NA,NA,NA,NA,31.73,52.449,4.593
"HLL_hl_device_293",2023-04-08 03:00:00,NA,NA,86.93,8.83,NA,NA,NA,NA,35.05,52.449,4.593
"HLL_hl_device_293",2023-04-08 04:00:00,NA,NA,87.53,8.3,NA,NA,NA,NA,35.26,52.449,4.593
"HLL_hl_device_293",2023-04-08 05:00:00,NA,NA,88.39,7.79,NA,NA,NA,NA,35.48,52.449,4.593
"HLL_hl_device_293",2023-04-08 06:00:00,NA,34.05,88.6,6.85,NA,NA,NA,NA,34.05,52.449,4.593
"HLL_hl_device_293",2023-04-08 07:00:00,NA,34.98,86.83,6.23,NA,NA,NA,NA,34.98,52.449,4.593
"HLL_hl_device_293",2023-04-08 08:00:00,NA,NA,83.99,5.94,NA,NA,NA,NA,32.78,52.449,4.593
"HLL_hl_device_293",2023-04-08 09:00:00,NA,NA,81.43,6.67,NA,NA,NA,NA,28.83,52.449,4.593
"HLL_hl_device_293",2023-04-08 10:00:00,NA,NA,76.43,8.03,NA,NA,NA,NA,23.14,52.449,4.593
"HLL_hl_device_293",2023-04-08 11:00:00,NA,NA,74.8,9.3,NA,NA,NA,NA,23.73,52.449,4.593
"HLL_hl_device_293",2023-04-08 12:00:00,NA,23.55,70.79,10.81,NA,NA,NA,NA,23.55,52.449,4.593
"HLL_hl_device_293",2023-04-08 13:00:00,NA,23.98,64.32,12.23,NA,NA,NA,NA,23.98,52.449,4.593
"HLL_hl_device_293",2023-04-08 14:00:00,NA,NA,57.56,13.32,NA,NA,NA,NA,22.79,52.449,4.593
"HLL_hl_device_293",2023-04-08 15:00:00,NA,21,51,14.66,NA,NA,NA,NA,21,52.449,4.593
"HLL_hl_device_293",2023-04-08 16:00:00,NA,NA,52.14,14.44,NA,NA,NA,NA,24.83,52.449,4.593
"HLL_hl_device_293",2023-04-08 17:00:00,NA,NA,54.15,14.2,NA,NA,NA,NA,27.06,52.449,4.593
"HLL_hl_device_293",2023-04-08 18:00:00,NA,NA,62.36,12.98,NA,NA,NA,NA,34.48,52.449,4.593
"HLL_hl_device_293",2023-04-08 19:00:00,NA,NA,51.11,16.47,NA,NA,NA,NA,20.53,52.449,4.593
"HLL_hl_device_293",2023-04-08 20:00:00,NA,NA,48.61,17.95,NA,NA,NA,NA,18.16,52.449,4.593
"HLL_hl_device_293",2023-04-08 21:00:00,NA,NA,66.78,12.13,NA,NA,NA,NA,23.07,52.449,4.593
"HLL_hl_device_293",2023-04-08 22:00:00,NA,NA,73.59,10.51,NA,NA,NA,NA,29.28,52.449,4.593
"HLL_hl_device_293",2023-04-08 23:00:00,NA,35.71,78.72,9.7,NA,NA,NA,NA,35.71,52.449,4.593
"HLL_hl_device_293",2023-04-09,NA,NA,81.71,9.44,NA,NA,NA,NA,38.85,52.449,4.593
"HLL_hl_device_293",2023-04-09 01:00:00,NA,39.98,82.61,9.6,NA,NA,NA,NA,39.98,52.449,4.593
"HLL_hl_device_293",2023-04-09 02:00:00,NA,45.68,83.51,9.24,NA,NA,NA,NA,45.68,52.449,4.593
"HLL_hl_device_293",2023-04-09 03:00:00,NA,49.97,84.87,8.86,NA,NA,NA,NA,49.97,52.449,4.593
"HLL_hl_device_293",2023-04-09 04:00:00,NA,NA,85.7,8.73,NA,NA,NA,NA,52.26,52.449,4.593
"HLL_hl_device_293",2023-04-09 05:00:00,NA,NA,85.95,8.87,NA,NA,NA,NA,52.38,52.449,4.593
"HLL_hl_device_293",2023-04-09 06:00:00,NA,NA,85.1,9.26,NA,NA,NA,NA,50.39,52.449,4.593
"HLL_hl_device_293",2023-04-09 07:00:00,NA,NA,83.58,9.17,NA,NA,NA,NA,46.92,52.449,4.593
"HLL_hl_device_293",2023-04-09 08:00:00,NA,NA,83.03,9.24,NA,NA,NA,NA,47.17,52.449,4.593
"HLL_hl_device_293",2023-04-09 09:00:00,NA,44.31,82.01,9.62,NA,NA,NA,NA,44.31,52.449,4.593
"HLL_hl_device_293",2023-04-09 10:00:00,NA,43.07,80.57,9.67,NA,NA,NA,NA,43.07,52.449,4.593
"HLL_hl_device_293",2023-04-09 11:00:00,NA,NA,79.9,9.92,NA,NA,NA,NA,43.97,52.449,4.593
"HLL_hl_device_293",2023-04-09 12:00:00,NA,44.58,78.7,10.18,NA,NA,NA,NA,44.58,52.449,4.593
"HLL_hl_device_293",2023-04-09 13:00:00,NA,44.8,75.62,10.76,NA,NA,NA,NA,44.8,52.449,4.593
"HLL_hl_device_293",2023-04-09 14:00:00,NA,51.09,69.54,12.15,NA,NA,NA,NA,51.09,52.449,4.593
"HLL_hl_device_293",2023-04-09 15:00:00,NA,NA,60.54,14.97,NA,NA,NA,NA,46.52,52.449,4.593
"HLL_hl_device_293",2023-04-09 16:00:00,NA,49.31,63.64,13.43,NA,NA,NA,NA,49.31,52.449,4.593
"HLL_hl_device_293",2023-04-09 17:00:00,NA,54.25,62.92,14.09,NA,NA,NA,NA,54.25,52.449,4.593
"HLL_hl_device_293",2023-04-09 18:00:00,NA,NA,55.22,16.35,NA,NA,NA,NA,45.81,52.449,4.593
"HLL_hl_device_293",2023-04-09 19:00:00,NA,NA,40.59,20.42,NA,NA,NA,NA,29.14,52.449,4.593
"HLL_hl_device_293",2023-04-09 20:00:00,NA,33.75,41.08,20.84,NA,NA,NA,NA,33.75,52.449,4.593
"HLL_hl_device_293",2023-04-09 21:00:00,NA,NA,50.05,15.36,NA,NA,NA,NA,27.24,52.449,4.593
"HLL_hl_device_293",2023-04-09 22:00:00,NA,NA,54.65,13.69,NA,NA,NA,NA,28.15,52.449,4.593
"HLL_hl_device_293",2023-04-09 23:00:00,NA,27.43,57.69,12.66,NA,NA,NA,NA,27.43,52.449,4.593
"HLL_hl_device_293",2023-04-10,NA,NA,58.11,12.07,NA,NA,NA,NA,25.47,52.449,4.593
"HLL_hl_device_293",2023-04-10 01:00:00,NA,NA,59.3,11.57,NA,NA,NA,NA,27.13,52.449,4.593
"HLL_hl_device_293",2023-04-10 02:00:00,NA,NA,60.19,11.19,NA,NA,NA,NA,25.39,52.449,4.593
"HLL_hl_device_293",2023-04-10 03:00:00,NA,NA,60.2,11,NA,NA,NA,NA,21.69,52.449,4.593
"HLL_hl_device_293",2023-04-10 05:00:00,NA,NA,65.1,10.04,NA,NA,NA,NA,21.99,52.449,4.593
"HLL_hl_device_293",2023-04-10 06:00:00,NA,NA,68.04,9.67,NA,NA,NA,NA,21.99,52.449,4.593
"HLL_hl_device_293",2023-04-10 07:00:00,NA,NA,68.08,9.6,NA,NA,NA,NA,19.18,52.449,4.593
"HLL_hl_device_293",2023-04-10 08:00:00,NA,NA,65.63,9.93,NA,NA,NA,NA,16.73,52.449,4.593
"HLL_hl_device_293",2023-04-10 09:00:00,NA,NA,63.84,10.26,NA,NA,NA,NA,15.87,52.449,4.593
"HLL_hl_device_293",2023-04-10 10:00:00,NA,15.76,60.91,10.85,NA,NA,NA,NA,15.76,52.449,4.593
"HLL_hl_device_293",2023-04-10 11:00:00,NA,16.02,59.51,11.35,NA,NA,NA,NA,16.02,52.449,4.593
"HLL_hl_device_293",2023-04-10 12:00:00,NA,16.81,57.8,12.35,NA,NA,NA,NA,16.81,52.449,4.593
"HLL_hl_device_293",2023-04-10 13:00:00,NA,NA,56.5,13.39,NA,NA,NA,NA,19.15,52.449,4.593
"HLL_hl_device_293",2023-04-10 14:00:00,NA,25.7,56.12,14.3,NA,NA,NA,NA,25.7,52.449,4.593
"HLL_hl_device_293",2023-04-10 15:00:00,NA,22.89,61.06,13.91,NA,NA,NA,NA,22.89,52.449,4.593
"HLL_hl_device_293",2023-04-10 16:00:00,NA,NA,75.11,12.63,NA,NA,NA,NA,20.12,52.449,4.593
"HLL_hl_device_293",2023-04-10 17:00:00,NA,17.67,84.39,11.65,NA,NA,NA,NA,17.67,52.449,4.593
"HLL_hl_device_293",2023-04-10 18:00:00,NA,NA,87.16,11.51,NA,NA,NA,NA,13.32,52.449,4.593
"HLL_hl_device_293",2023-04-10 19:00:00,NA,NA,86.33,11.82,NA,NA,NA,NA,10.83,52.449,4.593
"HLL_hl_device_293",2023-04-10 20:00:00,NA,NA,80.32,12.1,NA,NA,NA,NA,5.49,52.449,4.593
"HLL_hl_device_293",2023-04-10 21:00:00,NA,5.19,80.05,11.7,NA,NA,NA,NA,5.19,52.449,4.593
"HLL_hl_device_293",2023-04-10 22:00:00,NA,NA,83.35,10.77,NA,NA,NA,NA,7.98,52.449,4.593
"HLL_hl_device_293",2023-04-10 23:00:00,NA,12.36,84.23,10.54,NA,NA,NA,NA,12.36,52.449,4.593
"HLL_hl_device_293",2023-04-11,NA,NA,87.64,9.64,NA,NA,NA,NA,17.32,52.449,4.593
"HLL_hl_device_293",2023-04-11 01:00:00,NA,NA,80.42,9.61,NA,NA,NA,NA,8.45,52.449,4.593
"HLL_hl_device_293",2023-04-11 02:00:00,NA,8.55,82.43,9.27,NA,NA,NA,NA,8.55,52.449,4.593
"HLL_hl_device_293",2023-04-11 03:00:00,NA,NA,78.24,9.26,NA,NA,NA,NA,5.88,52.449,4.593
"HLL_hl_device_293",2023-04-11 04:00:00,NA,4.87,78.46,8.91,NA,NA,NA,NA,4.87,52.449,4.593
"HLL_hl_device_293",2023-04-11 05:00:00,NA,4.54,78.59,8.67,NA,NA,NA,NA,4.54,52.449,4.593
"HLL_hl_device_293",2023-04-11 06:00:00,NA,4.21,77.51,8.39,NA,NA,NA,NA,4.21,52.449,4.593
"HLL_hl_device_293",2023-04-11 07:00:00,NA,4.86,75.47,8.15,NA,NA,NA,NA,4.86,52.449,4.593
"HLL_hl_device_293",2023-04-11 08:00:00,NA,NA,75.34,8.33,NA,NA,NA,NA,4.29,52.449,4.593
"HLL_hl_device_293",2023-04-11 09:00:00,NA,NA,73.66,8.69,NA,NA,NA,NA,5.21,52.449,4.593
"HLL_hl_device_293",2023-04-11 10:00:00,NA,NA,70.73,8.98,NA,NA,NA,NA,4.92,52.449,4.593
"HLL_hl_device_293",2023-04-11 11:00:00,NA,NA,68.66,9.49,NA,NA,NA,NA,5.81,52.449,4.593
"HLL_hl_device_293",2023-04-11 12:00:00,NA,NA,65.17,9.95,NA,NA,NA,NA,4.78,52.449,4.593
"HLL_hl_device_293",2023-04-11 13:00:00,NA,4.33,61.97,10.38,NA,NA,NA,NA,4.33,52.449,4.593
"HLL_hl_device_293",2023-04-11 14:00:00,NA,5.16,63.16,10.89,NA,NA,NA,NA,5.16,52.449,4.593
"HLL_hl_device_293",2023-04-11 15:00:00,NA,5.24,63.4,11.13,NA,NA,NA,NA,5.24,52.449,4.593
"HLL_hl_device_293",2023-04-11 16:00:00,NA,5.41,64.45,11.52,NA,NA,NA,NA,5.41,52.449,4.593
"HLL_hl_device_293",2023-04-11 17:00:00,NA,5.37,61.56,12.4,NA,NA,NA,NA,5.37,52.449,4.593
"HLL_hl_device_293",2023-04-11 18:00:00,NA,NA,60.81,12.87,NA,NA,NA,NA,5.05,52.449,4.593
"HLL_hl_device_293",2023-04-11 19:00:00,NA,4.85,55.53,14.64,NA,NA,NA,NA,4.85,52.449,4.593
"HLL_hl_device_293",2023-04-11 20:00:00,NA,NA,60.44,12.66,NA,NA,NA,NA,5.5,52.449,4.593
"HLL_hl_device_293",2023-04-11 21:00:00,NA,NA,65.81,11.24,NA,NA,NA,NA,5.52,52.449,4.593
"HLL_hl_device_293",2023-04-11 22:00:00,NA,NA,66.13,11.01,NA,NA,NA,NA,4.03,52.449,4.593
"HLL_hl_device_293",2023-04-11 23:00:00,NA,4.3,66.98,10.88,NA,NA,NA,NA,4.3,52.449,4.593
"HLL_hl_device_293",2023-04-12,NA,5.65,71.39,10.5,NA,NA,NA,NA,5.65,52.449,4.593
"HLL_hl_device_293",2023-04-12 01:00:00,NA,5.89,78.91,9.45,NA,NA,NA,NA,5.89,52.449,4.593
"HLL_hl_device_293",2023-04-12 02:00:00,NA,NA,85.58,8.67,NA,NA,NA,NA,7.81,52.449,4.593
"HLL_hl_device_293",2023-04-12 03:00:00,NA,9.31,88,8.42,NA,NA,NA,NA,9.31,52.449,4.593
"HLL_hl_device_293",2023-04-12 04:00:00,NA,7.15,88.99,8.31,NA,NA,NA,NA,7.15,52.449,4.593
"HLL_hl_device_293",2023-04-12 05:00:00,NA,5.35,89.73,8.16,NA,NA,NA,NA,5.35,52.449,4.593
"HLL_hl_device_293",2023-04-12 06:00:00,NA,4.84,90.91,8.12,NA,NA,NA,NA,4.84,52.449,4.593
"HLL_hl_device_293",2023-04-12 07:00:00,NA,5.58,91.55,8.33,NA,NA,NA,NA,5.58,52.449,4.593
"HLL_hl_device_293",2023-04-12 08:00:00,NA,7.87,91.73,8.88,NA,NA,NA,NA,7.87,52.449,4.593
"HLL_hl_device_293",2023-04-12 09:00:00,NA,NA,89.44,9.06,NA,NA,NA,NA,7.78,52.449,4.593
"HLL_hl_device_293",2023-04-12 10:00:00,NA,8.35,82.98,9.85,NA,NA,NA,NA,8.35,52.449,4.593
"HLL_hl_device_293",2023-04-12 11:00:00,NA,5.47,75.22,10.23,NA,NA,NA,NA,5.47,52.449,4.593
"HLL_hl_device_293",2023-04-12 12:00:00,NA,5.59,72.92,10.36,NA,NA,NA,NA,5.59,52.449,4.593
"HLL_hl_device_293",2023-04-12 13:00:00,NA,NA,68.95,11.13,NA,NA,NA,NA,5.73,52.449,4.593
"HLL_hl_device_293",2023-04-12 14:00:00,NA,5.33,66.58,11.52,NA,NA,NA,NA,5.33,52.449,4.593
"HLL_hl_device_293",2023-04-12 15:00:00,NA,5.31,64.43,10.86,NA,NA,NA,NA,5.31,52.449,4.593
"HLL_hl_device_293",2023-04-12 16:00:00,NA,NA,58.6,11.36,NA,NA,NA,NA,3.58,52.449,4.593
"HLL_hl_device_293",2023-04-12 17:00:00,NA,NA,61.06,11.44,NA,NA,NA,NA,2.32,52.449,4.593
"HLL_hl_device_293",2023-04-12 18:00:00,NA,NA,58.12,12.29,NA,NA,NA,NA,3.62,52.449,4.593
"HLL_hl_device_293",2023-04-12 19:00:00,NA,NA,53.34,13.45,NA,NA,NA,NA,5.61,52.449,4.593
"HLL_hl_device_293",2023-04-12 20:00:00,NA,NA,54.17,12.88,NA,NA,NA,NA,5.64,52.449,4.593
"HLL_hl_device_293",2023-04-12 21:00:00,NA,NA,56.78,10.53,NA,NA,NA,NA,4.84,52.449,4.593
"HLL_hl_device_293",2023-04-12 22:00:00,NA,3.33,52.21,10.03,NA,NA,NA,NA,3.33,52.449,4.593
"HLL_hl_device_293",2023-04-12 23:00:00,NA,2.88,53.85,9.87,NA,NA,NA,NA,2.88,52.449,4.593
"HLL_hl_device_293",2023-04-13,NA,NA,61.4,9.1,NA,NA,NA,NA,2.56,52.449,4.593
"HLL_hl_device_293",2023-04-13 01:00:00,NA,2.38,73.54,7.67,NA,NA,NA,NA,2.38,52.449,4.593
"HLL_hl_device_293",2023-04-13 02:00:00,NA,4.65,85.61,6.85,NA,NA,NA,NA,4.65,52.449,4.593
"HLL_hl_device_293",2023-04-13 03:00:00,NA,NA,85.61,7.2,NA,NA,NA,NA,2.56,52.449,4.593
"HLL_hl_device_293",2023-04-13 04:00:00,NA,NA,84.26,7.04,NA,NA,NA,NA,2.63,52.449,4.593
"HLL_hl_device_293",2023-04-13 05:00:00,NA,NA,81.1,7.47,NA,NA,NA,NA,2.74,52.449,4.593
"HLL_hl_device_293",2023-04-13 06:00:00,NA,3.34,79.49,7.65,NA,NA,NA,NA,3.34,52.449,4.593
"HLL_hl_device_293",2023-04-13 07:00:00,NA,3.54,76.3,7.68,NA,NA,NA,NA,3.54,52.449,4.593
"HLL_hl_device_293",2023-04-13 08:00:00,NA,3.08,80.88,7.52,NA,NA,NA,NA,3.08,52.449,4.593
"HLL_hl_device_293",2023-04-13 09:00:00,NA,3.22,81.43,7.93,NA,NA,NA,NA,3.22,52.449,4.593
"HLL_hl_device_293",2023-04-13 10:00:00,NA,5.4,80.26,8.38,NA,NA,NA,NA,5.4,52.449,4.593
"HLL_hl_device_293",2023-04-13 11:00:00,NA,NA,75.17,8.8,NA,NA,NA,NA,6.5,52.449,4.593
"HLL_hl_device_293",2023-04-13 12:00:00,NA,6.6,70.42,9.6,NA,NA,NA,NA,6.6,52.449,4.593
"HLL_hl_device_293",2023-04-13 13:00:00,NA,5.86,67.8,10.15,NA,NA,NA,NA,5.86,52.449,4.593
"HLL_hl_device_293",2023-04-13 14:00:00,NA,5.9,65.66,10.7,NA,NA,NA,NA,5.9,52.449,4.593
"HLL_hl_device_293",2023-04-13 15:00:00,NA,4.87,65.04,10.74,NA,NA,NA,NA,4.87,52.449,4.593
"HLL_hl_device_293",2023-04-13 16:00:00,NA,5.85,65.73,11.35,NA,NA,NA,NA,5.85,52.449,4.593
"HLL_hl_device_293",2023-04-13 17:00:00,NA,6.48,62.29,12.23,NA,NA,NA,NA,6.48,52.449,4.593
"HLL_hl_device_293",2023-04-13 18:00:00,NA,6.85,62.13,12.94,NA,NA,NA,NA,6.85,52.449,4.593
"HLL_hl_device_293",2023-04-14 12:00:00,NA,2.59,60,11.47,NA,NA,NA,NA,2.59,52.449,4.593
"HLL_hl_device_293",2023-04-14 13:00:00,NA,2.29,54.04,12.74,NA,NA,NA,NA,2.29,52.449,4.593
"HLL_hl_device_293",2023-04-14 14:00:00,NA,2.29,48.86,13.9,NA,NA,NA,NA,2.29,52.449,4.593
"HLL_hl_device_293",2023-04-14 15:00:00,NA,2.4,45.43,14.54,NA,NA,NA,NA,2.4,52.449,4.593
"HLL_hl_device_293",2023-04-14 16:00:00,NA,2.49,43.3,15.52,NA,NA,NA,NA,2.49,52.449,4.593
"HLL_hl_device_293",2023-04-14 17:00:00,NA,2.46,39.54,16.52,NA,NA,NA,NA,2.46,52.449,4.593
"HLL_hl_device_293",2023-04-14 18:00:00,NA,2.27,36.54,17.49,NA,NA,NA,NA,2.27,52.449,4.593
"HLL_hl_device_293",2023-04-14 19:00:00,NA,2.39,39.01,16.45,NA,NA,NA,NA,2.39,52.449,4.593
"HLL_hl_device_293",2023-04-14 20:00:00,NA,NA,45.25,14.85,NA,NA,NA,NA,4.49,52.449,4.593
"HLL_hl_device_293",2023-04-14 21:00:00,NA,2.33,49.41,13.4,NA,NA,NA,NA,2.33,52.449,4.593
"HLL_hl_device_293",2023-04-14 22:00:00,NA,3.19,51.97,12.71,NA,NA,NA,NA,3.19,52.449,4.593
"HLL_hl_device_293",2023-04-14 23:00:00,NA,4.58,55.67,12.14,NA,NA,NA,NA,4.58,52.449,4.593
"HLL_hl_device_293",2023-04-15,NA,8.21,60.42,11.48,NA,NA,NA,NA,8.21,52.449,4.593
"HLL_hl_device_293",2023-04-15 01:00:00,NA,13.28,60.53,10.88,NA,NA,NA,NA,13.28,52.449,4.593
"HLL_hl_device_293",2023-04-15 02:00:00,NA,15.22,66.04,10.29,NA,NA,NA,NA,15.22,52.449,4.593
"HLL_hl_device_293",2023-04-15 03:00:00,NA,14.67,66.8,9.77,NA,NA,NA,NA,14.67,52.449,4.593
"HLL_hl_device_293",2023-04-15 04:00:00,NA,15.21,67.79,9.27,NA,NA,NA,NA,15.21,52.449,4.593
"HLL_hl_device_293",2023-04-15 05:00:00,NA,14.48,70.15,8.84,NA,NA,NA,NA,14.48,52.449,4.593
"HLL_hl_device_293",2023-04-15 06:00:00,NA,15.87,74.75,8.69,NA,NA,NA,NA,15.87,52.449,4.593
"HLL_hl_device_293",2023-04-15 07:00:00,NA,20.64,79.62,8.27,NA,NA,NA,NA,20.64,52.449,4.593
"HLL_hl_device_293",2023-04-15 08:00:00,NA,20.6,81.27,7.96,NA,NA,NA,NA,20.6,52.449,4.593
"HLL_hl_device_293",2023-04-15 09:00:00,NA,20.27,80.13,8.59,NA,NA,NA,NA,20.27,52.449,4.593
"HLL_hl_device_293",2023-04-15 10:00:00,NA,17.46,75.34,10.11,NA,NA,NA,NA,17.46,52.449,4.593
"HLL_hl_device_293",2023-04-15 11:00:00,NA,11.85,65.15,11.43,NA,NA,NA,NA,11.85,52.449,4.593
"HLL_hl_device_293",2023-04-15 12:00:00,NA,8.29,60.1,12.29,NA,NA,NA,NA,8.29,52.449,4.593
"HLL_hl_device_293",2023-04-15 13:00:00,NA,7.29,56.29,13.29,NA,NA,NA,NA,7.29,52.449,4.593
